sample	gene	chrom	start	end	compartment	nearest_te_bp	nearest_te_family
Cx_pipiens	gene-LOC6040866	OZ004312.1	40235084	40235690	shell	144	Simple_repeat
Cx_pipiens	gene-LOC6040865	OZ004312.1	40236687	40237424	shell	667	Simple_repeat
Cx_pipiens	gene-LOC6040864	OZ004312.1	40241709	40291580	shell	0	Simple_repeat
Cx_pipiens	gene-LOC6040863	OZ004312.1	40291510	40293941	shell	0	Simple_repeat
Cx_pipiens	gene-LOC6040854	OZ004312.1	40363790	40529657	shell	0	Low_complexity
Cx_pipiens	gene-LOC6040861	OZ004312.1	40438036	40438862	shell	0	Unknown
Cx_pipiens	gene-LOC6040858	OZ004312.1	40439617	40440443	shell	0	Unknown
Cx_pipiens	gene-LOC6040860	OZ004312.1	40444779	40445605	shell	0	Unknown
Cx_pipiens	gene-LOC6040857	OZ004312.1	40446463	40447457	core	0	Unknown
Cx_pipiens	gene-LOC119766435	OZ004312.1	40458671	40465199	core	0	Unknown
Cx_pipiens	gene-LOC6040853	OZ004312.1	40533937	40570696	shell	0	tRNA
Cx_pipiens	gene-LOC6040852	OZ004312.1	40573718	40577842	core	0	LTR/Copia
Cx_pipiens	gene-LOC6040847	OZ004312.1	40864699	40994513	shell	0	Simple_repeat
Cx_pipiens	gene-LOC6041543	OZ004312.1	41431654	41438536	core	0	Unknown
Cx_pipiens	gene-LOC6041506	OZ004312.1	41440740	41442102	core	151	Unknown
Cx_pipiens	gene-LOC6041507	OZ004312.1	41446994	41452035	core	0	Simple_repeat
Cx_pipiens	gene-LOC6041509	OZ004312.1	41452010	41453124	core	257	Unknown
Cx_pipiens	gene-LOC6041510	OZ004312.1	41459114	41460766	core	128	Simple_repeat
Cx_pipiens	gene-LOC6041511	OZ004312.1	41460821	41467693	core	0	Simple_repeat
Cx_pipiens	gene-LOC6041512	OZ004312.1	41472284	41476960	core	0	Unknown
Cx_pipiens	gene-LOC6041513	OZ004312.1	41482251	41494812	core	0	Unknown
Cx_pipiens	gene-LOC119766432	OZ004312.1	41501470	41501796	core	277	Simple_repeat
Cx_pipiens	gene-LOC6041514	OZ004312.1	41501949	41565835	core	0	Simple_repeat
Cx_pipiens	gene-LOC6041515	OZ004312.1	41522995	41538235	core	0	Unknown
Cx_pipiens	gene-LOC6041516	OZ004312.1	41570074	41571062	core	263	Simple_repeat
Cx_pipiens	gene-LOC6041517	OZ004312.1	41578282	41581693	core	0	Simple_repeat
Cx_pipiens	gene-LOC6041519	OZ004312.1	41585414	41587755	shell	43	Unknown
Cx_pipiens	gene-LOC6041520	OZ004312.1	41593406	41596047	core	0	LTR/Unknown
Cx_pipiens	gene-LOC6041521	OZ004312.1	41596183	41598912	core	42	Unknown
Cx_pipiens	gene-LOC6041522	OZ004312.1	41602201	41604869	core	188	Unknown
Cx_pipiens	gene-LOC6041523	OZ004312.1	41610559	41629786	core	0	Unknown
Cx_pipiens	gene-LOC6041526	OZ004312.1	41789597	41823315	core	0	Unknown
Cx_pipiens	gene-LOC6041527	OZ004312.1	41826225	41827472	core	306	Unknown
Cx_pipiens	gene-LOC6041531	OZ004312.1	41848121	41848785	core	81	Simple_repeat
Cx_pipiens	gene-LOC6041532	OZ004312.1	41856623	41858320	core	39	LTR/Pao
Cx_pipiens	gene-LOC6041533	OZ004312.1	41860259	41861652	shell	83	Unknown
Cx_pipiens	gene-LOC6041534	OZ004312.1	41861754	41863207	core	0	Simple_repeat
Cx_pipiens	gene-LOC6041536	OZ004312.1	41867722	41899298	shell	0	Simple_repeat
Cx_pipiens	gene-LOC119767723	OZ004312.1	41904414	41905303	core	7	Unknown
Cx_pipiens	gene-LOC6041538	OZ004312.1	41905898	41906765	core	214	Unknown
Cx_pipiens	gene-LOC6041539	OZ004312.1	41908521	41909390	core	92	Unknown
Cx_pipiens	gene-LOC6041540	OZ004312.1	41910934	41913204	core	0	Unknown
Cx_pipiens	gene-LOC6041541	OZ004312.1	41917906	41961441	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033224	OZ004312.1	41928277	42080724	core	0	Unknown
Cx_pipiens	gene-LOC6033295	OZ004312.1	42051346	42053268	core	514	Unknown
Cx_pipiens	gene-LOC119767163	OZ004312.1	42054262	42055156	core	0	Unknown
Cx_pipiens	gene-LOC119767162	OZ004312.1	42056766	42057338	core	0	Unknown
Cx_pipiens	gene-LOC119767161	OZ004312.1	42061112	42067358	core	0	Unknown
Cx_pipiens	gene-LOC119767160	OZ004312.1	42071189	42073065	core	124	Unknown
Cx_pipiens	gene-LOC6033222	OZ004312.1	42098892	42167445	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033230	OZ004312.1	42245384	42362343	core	0	Unknown
Cx_pipiens	gene-LOC119767263	OZ004312.1	42381173	42383111	core	222	Unknown
Cx_pipiens	gene-LOC119770011	OZ004312.1	42388649	42389758	shell	0	LTR/Pao
Cx_pipiens	gene-LOC6033231	OZ004312.1	42406626	42407482	core	195	Unknown
Cx_pipiens	gene-LOC6033232	OZ004312.1	42407388	42408840	core	240	Unknown
Cx_pipiens	gene-LOC6033233	OZ004312.1	42413460	42455676	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033236	OZ004312.1	42459988	42461781	core	133	Unknown
Cx_pipiens	gene-LOC6033238	OZ004312.1	42466741	42482421	core	0	Unknown
Cx_pipiens	gene-LOC6033261	OZ004312.1	42488168	42708007	core	0	Unknown
Cx_pipiens	gene-LOC6033239	OZ004312.1	42495198	42510532	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033244	OZ004312.1	42545704	42546444	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033247	OZ004312.1	42585464	42586210	core	323	Unknown
Cx_pipiens	gene-LOC6033248	OZ004312.1	42587444	42588230	shell	65	Unknown
Cx_pipiens	gene-LOC6033249	OZ004312.1	42590038	42590360	shell	49	Unknown
Cx_pipiens	gene-LOC119766617	OZ004312.1	42594196	42595559	shell	0	Unknown
Cx_pipiens	gene-LOC6033251	OZ004312.1	42607479	42608238	core	82	Unknown
Cx_pipiens	gene-LOC6033252	OZ004312.1	42613141	42614434	core	61	Unknown
Cx_pipiens	gene-LOC6033254	OZ004312.1	42629033	42630106	core	0	Unknown
Cx_pipiens	gene-LOC6033255	OZ004312.1	42632947	42634094	core	100	Unknown
Cx_pipiens	gene-LOC6033257	OZ004312.1	42657438	42658318	core	236	Unknown
Cx_pipiens	gene-LOC6033258	OZ004312.1	42658620	42659368	core	1160	Unknown
Cx_pipiens	gene-LOC6033259	OZ004312.1	42659446	42660116	shell	412	Unknown
Cx_pipiens	gene-LOC119767316	OZ004312.1	42710748	42711421	core	15	Unknown
Cx_pipiens	gene-LOC119767814	OZ004312.1	42770550	42771386	core	66	Unknown
Cx_pipiens	gene-LOC6033265	OZ004312.1	42778496	42849841	core	0	Unknown
Cx_pipiens	gene-LOC6033267	OZ004312.1	42879446	43003555	core	0	Unknown
Cx_pipiens	gene-LOC119769002	OZ004312.1	42936163	42939811	core	0	LTR/Pao
Cx_pipiens	gene-LOC6033270	OZ004312.1	43025864	43027253	core	354	Unknown
Cx_pipiens	gene-LOC6033271	OZ004312.1	43043381	43072320	core	0	Low_complexity
Cx_pipiens	gene-LOC119766006	OZ004312.1	43093303	43096070	core	0	LTR/Gypsy
Cx_pipiens	gene-LOC6033272	OZ004312.1	43115904	43116968	core	222	Unknown
Cx_pipiens	gene-LOC6033274	OZ004312.1	43256247	43257050	core	117	Unknown
Cx_pipiens	gene-LOC6033275	OZ004312.1	43270269	43374151	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033276	OZ004312.1	43386914	43503281	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033279	OZ004312.1	43506682	43575573	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033280	OZ004312.1	43583062	43584232	core	0	Unknown
Cx_pipiens	gene-LOC6033281	OZ004312.1	43588930	43589508	core	214	Unknown
Cx_pipiens	gene-LOC6033282	OZ004312.1	43589657	43592031	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033283	OZ004312.1	43594195	43595619	core	32	Unknown
Cx_pipiens	gene-LOC6033284	OZ004312.1	43600163	43619983	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033286	OZ004312.1	43620901	43623085	shell	0	Unknown
Cx_pipiens	gene-LOC6033287	OZ004312.1	43663370	43681227	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033293	OZ004312.1	43681212	43689285	shell	0	Unknown
Cx_pipiens	gene-LOC6049005	OZ004312.1	43698292	43699655	core	252	Unknown
Cx_pipiens	gene-LOC6048986	OZ004312.1	43699651	43700865	core	223	Unknown
Cx_pipiens	gene-LOC6048988	OZ004312.1	43702157	43703470	core	0	Unknown
Cx_pipiens	gene-LOC119766427	OZ004312.1	43703794	43705316	shell	30	Unknown
Cx_pipiens	gene-LOC6048984	OZ004312.1	43724419	43725712	core	0	Unknown
Cx_pipiens	gene-LOC6048985	OZ004312.1	43725845	43727438	core	0	Low_complexity
Cx_pipiens	gene-LOC6048990	OZ004312.1	43732304	43734122	core	281	Unknown
Cx_pipiens	gene-LOC119767073	OZ004312.1	43741326	43742232	core	29	Unknown
Cx_pipiens	gene-LOC6048992	OZ004312.1	43744683	43745755	shell	347	Unknown
Cx_pipiens	gene-LOC6048993	OZ004312.1	43749131	43750053	core	159	LINE/RTE-BovB
Cx_pipiens	gene-LOC6048994	OZ004312.1	43766634	43767018	core	111	Unknown
Cx_pipiens	gene-LOC6048995	OZ004312.1	43767206	43770943	core	0	Unknown
Cx_pipiens	gene-LOC6048996	OZ004312.1	43774410	43775597	core	482	Unknown
Cx_pipiens	gene-LOC6048997	OZ004312.1	43779614	43814233	shell	0	Unknown
Cx_pipiens	gene-LOC6049002	OZ004312.1	43846161	44140035	core	0	Low_complexity
Cx_pipiens	gene-LOC6043181	OZ004312.1	44183195	44208854	shell	0	Simple_repeat
Cx_pipiens	gene-LOC6043178	OZ004312.1	44296041	44365295	core	0	Simple_repeat
Cx_pipiens	gene-LOC6043177	OZ004312.1	44408322	44409479	shell	63	Unknown
Cx_pipiens	gene-LOC6043175	OZ004312.1	44425178	44478942	shell	0	Low_complexity
Cx_pipiens	gene-LOC6043183	OZ004312.1	44535871	44595181	shell	0	Unknown
Cx_pipiens	gene-LOC6037033	OZ004312.1	44636073	44636449	core	350	Unknown
Cx_pipiens	gene-LOC6036993	OZ004312.1	44748773	44760424	core	0	Simple_repeat
Cx_pipiens	gene-LOC6036990	OZ004312.1	44779226	44838937	shell	0	Simple_repeat
Cx_pipiens	gene-LOC6036994	OZ004312.1	44793794	44796009	shell	502	Unknown
Cx_pipiens	gene-LOC119766424	OZ004312.1	44840003	44845425	core	0	Unknown
Cx_pipiens	gene-LOC6036991	OZ004312.1	44850023	44866498	core	0	Simple_repeat
Cx_pipiens	gene-LOC6036997	OZ004312.1	44874774	44884048	core	0	Unknown
Cx_pipiens	gene-LOC6036998	OZ004312.1	44888962	44939505	core	0	Simple_repeat
Cx_pipiens	gene-LOC6036999	OZ004312.1	44948672	44950748	core	172	LINE/RTE-BovB
Cx_pipiens	gene-LOC6037000	OZ004312.1	44954333	44962323	core	0	LTR/Unknown
Cx_pipiens	gene-LOC6037001	OZ004312.1	44986346	45052377	core	0	Simple_repeat
Cx_pipiens	gene-LOC6037003	OZ004312.1	45079224	45081642	core	49	Unknown
Cx_pipiens	gene-LOC119767290	OZ004312.1	45084677	45085858	core	78	Unknown
Cx_pipiens	gene-LOC119766422	OZ004312.1	45087491	45089296	core	58	Unknown
Cx_pipiens	gene-LOC6037004	OZ004312.1	45089493	45092149	core	7	Unknown
Cx_pipiens	gene-LOC6037005	OZ004312.1	45098151	45145562	core	0	Simple_repeat
Cx_pipiens	gene-LOC6037006	OZ004312.1	45140579	45141817	core	0	Simple_repeat
Cx_pipiens	gene-LOC119767559	OZ004312.1	45149947	45150754	core	39	Unknown
Cx_pipiens	gene-LOC6037012	OZ004312.1	45153744	45154477	core	316	Unknown
Cx_pipiens	gene-LOC6037011	OZ004312.1	45155320	45156056	core	1176	Unknown
Cx_pipiens	gene-LOC119767561	OZ004312.1	45162991	45163589	core	62	Unknown
Cx_pipiens	gene-LOC119767563	OZ004312.1	45175648	45176319	core	533	Simple_repeat
Cx_pipiens	gene-LOC119767560	OZ004312.1	45282483	45283188	core	187	Unknown
Cx_pipiens	gene-LOC6037013	OZ004312.1	45320638	45322997	core	0	Simple_repeat
Cx_pipiens	gene-LOC6037014	OZ004312.1	45326803	45329115	core	37	Unknown
Cx_pipiens	gene-LOC6037015	OZ004312.1	45331560	45334051	core	0	Simple_repeat
Cx_pipiens	gene-LOC6037016	OZ004312.1	45337464	45339581	core	64	Unknown
Cx_pipiens	gene-LOC6037017	OZ004312.1	45343227	45350640	core	0	Simple_repeat
Cx_pipiens	gene-LOC6037018	OZ004312.1	45356350	45358524	core	0	Unknown
Cx_pipiens	gene-LOC6037022	OZ004312.1	45413345	45414844	cloud	81	Unknown
Cx_pipiens	gene-LOC6037023	OZ004312.1	45426877	45444429	core	0	Unknown
Cx_pipiens	gene-LOC6037024	OZ004312.1	45446046	45446972	core	0	Low_complexity
Cx_pipiens	gene-LOC6037025	OZ004312.1	45450757	45458844	core	0	Unknown
Cx_pipiens	gene-LOC6037028	OZ004312.1	45467314	45530153	core	0	Unknown
Cx_pipiens	gene-LOC6037027	OZ004312.1	45502284	45509190	core	0	Unknown
Cx_pipiens	gene-LOC119766421	OZ004312.1	45531423	45532333	core	103	Unknown
Cx_pipiens	gene-LOC6037029	OZ004312.1	45532965	45533873	core	208	Unknown
Cx_pipiens	gene-LOC6037030	OZ004312.1	45534019	45534949	core	176	Unknown
Cx_pipiens	gene-LOC6037031	OZ004312.1	45538264	45694051	core	0	Simple_repeat
Cx_pipiens	gene-LOC119766416	OZ004312.1	46057149	46057620	core	389	Unknown
Cx_pipiens	gene-LOC119766415	OZ004312.1	46067214	46067687	core	176	Unknown
Cx_pipiens	gene-LOC6033220	OZ004312.1	46141623	46142694	core	118	Simple_repeat
Cx_pipiens	gene-LOC6033140	OZ004312.1	46147375	46147949	core	148	Unknown
Cx_pipiens	gene-LOC6033144	OZ004312.1	46147981	46176257	core	0	Unknown
Cx_pipiens	gene-LOC119766414	OZ004312.1	46180105	46181129	shell	1	Unknown
Cx_pipiens	gene-LOC6033142	OZ004312.1	46200995	46201734	core	147	Unknown
Cx_pipiens	gene-LOC6033143	OZ004312.1	46211406	46223557	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033146	OZ004312.1	46233337	46234227	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033147	OZ004312.1	46244008	46245517	shell	22	Unknown
Cx_pipiens	gene-LOC6033148	OZ004312.1	46254310	46261021	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033149	OZ004312.1	46265587	46277984	core	0	Unknown
Cx_pipiens	gene-LOC6033150	OZ004312.1	46279596	46285165	core	0	Unknown
Cx_pipiens	gene-LOC6033152	OZ004312.1	46285330	46459728	core	0	Unknown
Cx_pipiens	gene-LOC6033154	OZ004312.1	46334793	46335408	core	440	LTR/Pao
Cx_pipiens	gene-LOC119766589	OZ004312.1	46335600	46336178	core	137	Unknown
Cx_pipiens	gene-LOC6033156	OZ004312.1	46338895	46339482	core	316	Unknown
Cx_pipiens	gene-LOC6033157	OZ004312.1	46339695	46340241	core	48	Unknown
Cx_pipiens	gene-LOC6033158	OZ004312.1	46341647	46342264	core	654	Unknown
Cx_pipiens	gene-LOC6033159	OZ004312.1	46342902	46343542	core	647	Unknown
Cx_pipiens	gene-LOC119766590	OZ004312.1	46348437	46348960	core	0	Unknown
Cx_pipiens	gene-LOC6033160	OZ004312.1	46355499	46356316	core	313	DNA/hAT-hATm
Cx_pipiens	gene-LOC6033161	OZ004312.1	46359645	46360275	core	575	Unknown
Cx_pipiens	gene-LOC6033162	OZ004312.1	46360504	46362374	core	0	Unknown
Cx_pipiens	gene-LOC119766413	OZ004312.1	46364467	46364951	core	1	Unknown
Cx_pipiens	gene-LOC6033165	OZ004312.1	46373101	46373517	core	76	Unknown
Cx_pipiens	gene-LOC6033167	OZ004312.1	46481298	46504458	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033168	OZ004312.1	46514269	46516370	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033169	OZ004312.1	46518418	46520447	core	98	Simple_repeat
Cx_pipiens	gene-LOC6033172	OZ004312.1	46532307	46539583	shell	0	Simple_repeat
Cx_pipiens	gene-LOC6033178	OZ004312.1	46544295	46545366	core	188	Unknown
Cx_pipiens	gene-LOC6033179	OZ004312.1	46559764	46567084	core	0	LINE/I-Jockey
Cx_pipiens	gene-LOC6033180	OZ004312.1	46605010	46620330	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033181	OZ004312.1	46649721	46651499	core	0	Unknown
Cx_pipiens	gene-LOC6033182	OZ004312.1	46661012	46672509	shell	0	Unknown
Cx_pipiens	gene-LOC119767812	OZ004312.1	46673137	46725994	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033184	OZ004312.1	46770494	46771080	core	189	Unknown
Cx_pipiens	gene-LOC6033186	OZ004312.1	46787561	46982219	shell	0	Simple_repeat
Cx_pipiens	gene-LOC6032334	OZ004312.1	46853004	46853565	core	0	Unknown
Cx_pipiens	gene-LOC6033187	OZ004312.1	46982387	46987050	core	0	Low_complexity
Cx_pipiens	gene-LOC6033188	OZ004312.1	47004443	47015291	core	0	Simple_repeat
Cx_pipiens	gene-LOC6054432	OZ004312.1	47032833	47033606	core	70	LTR/Pao
Cx_pipiens	gene-LOC6033189	OZ004312.1	47045687	47047441	core	195	Unknown
Cx_pipiens	gene-LOC6033190	OZ004312.1	47050102	47051561	core	16	Unknown
Cx_pipiens	gene-LOC6033191	OZ004312.1	47052708	47070844	shell	0	LTR/Pao
Cx_pipiens	gene-LOC6033192	OZ004312.1	47081450	47083944	core	374	Unknown
Cx_pipiens	gene-LOC6033193	OZ004312.1	47111037	47191575	core	0	Low_complexity
Cx_pipiens	gene-LOC6033194	OZ004312.1	47197909	47199338	core	191	Simple_repeat
Cx_pipiens	gene-LOC6033195	OZ004312.1	47200432	47201867	core	65	Unknown
Cx_pipiens	gene-LOC6033199	OZ004312.1	47208622	47288834	core	0	Unknown
Cx_pipiens	gene-LOC6033197	OZ004312.1	47254998	47255991	shell	190	Unknown
Cx_pipiens	gene-LOC6033200	OZ004312.1	47298733	47309987	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033202	OZ004312.1	47315951	47327638	core	0	Unknown
Cx_pipiens	gene-LOC6033208	OZ004312.1	47408823	47636946	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033209	OZ004312.1	47658319	47663996	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033211	OZ004312.1	47673835	47683909	core	0	Unknown
Cx_pipiens	gene-LOC119767414	OZ004312.1	47683864	47684141	core	543	Simple_repeat
Cx_pipiens	gene-LOC6033212	OZ004312.1	47684058	47684538	core	146	Simple_repeat
Cx_pipiens	gene-LOC6033214	OZ004312.1	47700677	47701956	core	291	Simple_repeat
Cx_pipiens	gene-LOC6033215	OZ004312.1	47701954	47703649	core	166	Simple_repeat
Cx_pipiens	gene-LOC6033216	OZ004312.1	47704712	47706175	core	23	Simple_repeat
Cx_pipiens	gene-LOC6049130	OZ004312.1	47725508	47972239	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033218	OZ004312.1	47839168	47840226	core	78	Simple_repeat
Cx_pipiens	gene-LOC119766662	OZ004312.1	47840345	47845072	core	0	Simple_repeat
Cx_pipiens	gene-LOC119766664	OZ004312.1	47938761	47992124	core	0	Simple_repeat
Cx_pipiens	gene-LOC119766663	OZ004312.1	47947852	47949224	core	0	Simple_repeat
Cx_pipiens	gene-LOC6049126	OZ004312.1	47986624	47987432	core	315	Unknown
Cx_pipiens	gene-LOC6049119	OZ004312.1	47997525	47998168	core	401	Unknown
Cx_pipiens	gene-LOC6049124	OZ004312.1	48021007	48033933	core	0	Simple_repeat
Cx_pipiens	gene-LOC6049123	OZ004312.1	48039789	48053238	core	0	Simple_repeat
Cx_pipiens	gene-LOC6049122	OZ004312.1	48042498	48043001	core	1204	Simple_repeat
Cx_pipiens	gene-LOC6040014	OZ004312.1	48150336	48177980	core	0	LINE/CR1
Cx_pipiens	gene-LOC6040013	OZ004312.1	48181511	48183892	core	118	Unknown
Cx_pipiens	gene-LOC6040012	OZ004312.1	48184424	48191434	core	0	Simple_repeat
Cx_pipiens	gene-LOC6042130	OZ004312.1	48258446	48302454	core	0	Unknown
Cx_pipiens	gene-LOC6042129	OZ004312.1	48311081	48315420	core	0	Unknown
Cx_pipiens	gene-LOC119768943	OZ004312.1	48316421	48317521	core	0	Unknown
Cx_pipiens	gene-LOC6042128	OZ004312.1	48318161	48320737	shell	371	Unknown
Cx_pipiens	gene-LOC6042127	OZ004312.1	48321484	48322938	core	0	Simple_repeat
Cx_pipiens	gene-LOC6042125	OZ004312.1	48333864	48343836	core	0	LINE/I
Cx_pipiens	gene-LOC6042124	OZ004312.1	48348577	48375294	core	0	Unknown
Cx_pipiens	gene-LOC6042123	OZ004312.1	48353761	48354625	core	27	Unknown
Cx_pipiens	gene-LOC6042121	OZ004312.1	48385353	48389346	shell	0	Unknown
Cx_pipiens	gene-LOC6042120	OZ004312.1	48389391	48390613	shell	0	Unknown
Cx_pipiens	gene-LOC6042118	OZ004312.1	48450469	48513648	shell	0	Unknown
Cx_pipiens	gene-LOC6042115	OZ004312.1	48528547	48529203	core	126	LINE/I
Cx_pipiens	gene-LOC6042113	OZ004312.1	48537601	48538341	core	213	Unknown
Cx_pipiens	gene-LOC6042112	OZ004312.1	48546298	48551748	core	0	LTR/Unknown
Cx_pipiens	gene-LOC6042111	OZ004312.1	48551682	48552956	core	334	Unknown
Cx_pipiens	gene-LOC6042110	OZ004312.1	48555088	48560368	core	0	Unknown
Cx_pipiens	gene-LOC6042108	OZ004312.1	48564871	48565764	core	0	Unknown
Cx_pipiens	gene-LOC6042107	OZ004312.1	48585706	48586384	core	0	Unknown
Cx_pipiens	gene-LOC6042106	OZ004312.1	48589507	48590117	core	0	Simple_repeat
Cx_pipiens	gene-LOC6042105	OZ004312.1	48592760	48594297	core	0	Unknown
Cx_pipiens	gene-LOC119769295	OZ004312.1	48600897	48603890	core	0	LTR/Pao
Cx_pipiens	gene-LOC6042104	OZ004312.1	48609334	48610339	core	0	Unknown
Cx_pipiens	gene-LOC6042103	OZ004312.1	48615365	48632036	core	0	Unknown
Cx_pipiens	gene-LOC6042101	OZ004312.1	48642371	48643453	core	0	Unknown
Cx_pipiens	gene-LOC6042100	OZ004312.1	48649305	48650026	core	0	Unknown
Cx_pipiens	gene-LOC6042095	OZ004312.1	48666051	48666540	shell	74	Unknown
Cx_pipiens	gene-LOC6042094	OZ004312.1	48674801	48684721	shell	0	Unknown
Cx_pipiens	gene-LOC6042097	OZ004312.1	48711389	48717364	core	0	Unknown
Cx_pipiens	gene-LOC6042096	OZ004312.1	48758342	48759358	core	153	Unknown
Cx_pipiens	gene-LOC6042098	OZ004312.1	48778767	48806170	core	0	Unknown
Cx_pipiens	gene-LOC6042131	OZ004312.1	48810044	48820414	shell	0	Unknown
Cx_pipiens	gene-LOC119767167	OZ004312.1	48824724	48825360	core	0	Simple_repeat
Cx_pipiens	gene-LOC119766408	OZ004312.1	48863589	48863960	core	235	Unknown
Cx_pipiens	gene-LOC119766976	OZ004312.1	48864919	48872975	core	0	Unknown
Cx_pipiens	gene-LOC119769397	OZ004312.1	48879069	48880392	core	0	LINE/L2
Cx_pipiens	gene-LOC6048237	OZ004312.1	48880638	48881585	core	246	LINE/L2
Cx_pipiens	gene-LOC6048230	OZ004312.1	48880657	48881797	core	265	LINE/L2
Cx_pipiens	gene-LOC6048231	OZ004312.1	48881800	48882392	core	110	RC/Helitron
Cx_pipiens	gene-LOC6054720	OZ004312.1	48925507	49086499	core	0	Simple_repeat
Cx_pipiens	gene-LOC119767955	OZ004312.1	49240877	49241302	core	82	Unknown
Cx_pipiens	gene-LOC119767676	OZ004312.1	49264233	49265844	core	437	Unknown
Cx_pipiens	gene-LOC6052278	OZ004312.1	49409371	49410971	core	131	Unknown
Cx_pipiens	gene-LOC6033135	OZ004312.1	49493271	49509713	core	0	Low_complexity
Cx_pipiens	gene-LOC6033134	OZ004312.1	49513967	49559832	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033132	OZ004312.1	49616860	49618619	core	0	Unknown
Cx_pipiens	gene-LOC6033131	OZ004312.1	49619080	49621073	core	0	Unknown
Cx_pipiens	gene-LOC119766831	OZ004312.1	49621476	49622014	core	118	Unknown
Cx_pipiens	gene-LOC6033130	OZ004312.1	49622021	49623221	core	0	Unknown
Cx_pipiens	gene-LOC6033128	OZ004312.1	49655109	49855787	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033127	OZ004312.1	49710203	49713502	core	0	Unknown
Cx_pipiens	gene-LOC119766783	OZ004312.1	49735614	49736792	core	0	Unknown
Cx_pipiens	gene-LOC119766513	OZ004312.1	49877493	49880715	shell	0	Unknown
Cx_pipiens	gene-LOC6033122	OZ004312.1	50029413	50067161	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033119	OZ004312.1	50075658	50081840	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033118	OZ004312.1	50088697	50091059	core	0	Unknown
Cx_pipiens	gene-LOC6033117	OZ004312.1	50094022	50115468	core	0	Unknown
Cx_pipiens	gene-LOC6033116	OZ004312.1	50117347	50122233	core	148	Simple_repeat
Cx_pipiens	gene-LOC6033115	OZ004312.1	50122257	50123788	core	626	LTR/Copia
Cx_pipiens	gene-LOC6033114	OZ004312.1	50125626	50127324	core	143	Unknown
Cx_pipiens	gene-LOC6033113	OZ004312.1	50127751	50131447	core	2268	Unknown
Cx_pipiens	gene-LOC6033111	OZ004312.1	50131364	50150821	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033110	OZ004312.1	50150995	50152333	core	23	Unknown
Cx_pipiens	gene-LOC6033109	OZ004312.1	50157012	50160246	shell	0	Unknown
Cx_pipiens	gene-LOC6033108	OZ004312.1	50160339	50161650	core	0	Low_complexity
Cx_pipiens	gene-LOC6054454	OZ004312.1	50161715	50169452	core	0	LTR/Copia
Cx_pipiens	gene-LOC6033105	OZ004312.1	50178572	50232037	core	0	Unknown
Cx_pipiens	gene-LOC119766897	OZ004312.1	50234543	50235777	core	0	Low_complexity
Cx_pipiens	gene-LOC6033104	OZ004312.1	50235720	50242712	core	0	Unknown
Cx_pipiens	gene-LOC6033101	OZ004312.1	50248831	50250819	core	62	Unknown
Cx_pipiens	gene-LOC6033098	OZ004312.1	50266146	50294926	core	0	Simple_repeat
Cx_pipiens	gene-LOC6033095	OZ004312.1	50334649	50337054	core	0	Unknown
Cx_pipiens	gene-LOC119768998	OZ004312.1	50975657	50977623	core	0	LTR/Pao
Cx_pipiens	gene-LOC119771121	OZ004312.1	51190000	51191609	core	0	LINE/CR1
Cx_pipiens	gene-LOC6050518	OZ004312.1	51264311	51391143	core	0	Simple_repeat
Cx_pipiens	gene-LOC6052703	OZ004312.1	51437502	51439373	shell	0	Simple_repeat
Cx_pipiens	gene-LOC6032969	OZ004312.1	51469214	51470964	core	135	LTR/Copia
Cx_pipiens	gene-LOC119767153	OZ004312.1	51563701	51567566	core	0	Unknown
Cx_pipiens	gene-LOC6032973	OZ004312.1	51600634	51608031	core	0	Unknown
Cx_pipiens	gene-LOC6052145	OZ004312.1	51763997	51765024	core	0	Unknown
Cx_pipiens	gene-LOC6052144	OZ004312.1	51778481	51780091	core	0	Unknown
Cx_pipiens	gene-LOC119767869	OZ004312.1	51782839	51784203	core	0	Simple_repeat
