Family ID	Desc	Cx_molestus	Cx_pallens	Cx_pipiens	Cx_quinquefasciatus	Cx_tarsalis
OG0011404	OG0011404	0	1	1	1	1
OG0011405	OG0011405	0	1	1	1	1
OG0011406	OG0011406	0	1	1	1	1
OG0011407	OG0011407	0	1	1	1	1
OG0011408	OG0011408	0	1	1	1	1
OG0011409	OG0011409	0	1	1	1	1
OG0011410	OG0011410	0	1	1	1	1
OG0011411	OG0011411	0	1	1	1	1
OG0011412	OG0011412	0	1	1	1	1
OG0011413	OG0011413	0	1	1	1	1
OG0011414	OG0011414	0	1	1	1	1
OG0011415	OG0011415	0	1	1	1	1
OG0011416	OG0011416	0	1	1	1	1
OG0011417	OG0011417	0	1	1	1	1
OG0011418	OG0011418	0	1	1	1	1
OG0011419	OG0011419	0	1	1	1	1
OG0011420	OG0011420	0	1	1	1	1
OG0011421	OG0011421	0	1	1	1	1
OG0011422	OG0011422	0	1	1	1	1
OG0011423	OG0011423	0	1	1	1	1
OG0011424	OG0011424	0	1	1	1	1
OG0011425	OG0011425	0	1	1	1	1
OG0011426	OG0011426	0	1	1	1	1
OG0011427	OG0011427	0	1	1	1	1
OG0011428	OG0011428	0	1	1	1	1
OG0011429	OG0011429	0	1	1	1	1
OG0011430	OG0011430	0	1	1	1	1
OG0011431	OG0011431	0	1	1	1	1
OG0011432	OG0011432	0	1	1	1	1
OG0011433	OG0011433	0	1	1	1	1
OG0011434	OG0011434	0	1	1	1	1
OG0011435	OG0011435	0	1	1	1	1
OG0011436	OG0011436	0	1	1	1	1
OG0011437	OG0011437	0	1	1	1	1
OG0011438	OG0011438	0	1	1	1	1
OG0011439	OG0011439	0	1	1	1	1
OG0011440	OG0011440	0	1	1	1	1
OG0011441	OG0011441	0	1	1	1	1
OG0011442	OG0011442	0	1	1	1	1
OG0011443	OG0011443	0	1	1	1	1
OG0011444	OG0011444	0	1	1	1	1
OG0011445	OG0011445	0	1	1	1	1
OG0011446	OG0011446	0	1	1	1	1
OG0011447	OG0011447	0	1	1	1	1
OG0011448	OG0011448	0	1	1	1	1
OG0011449	OG0011449	0	1	1	1	1
OG0011450	OG0011450	0	1	1	1	1
OG0011451	OG0011451	0	1	1	1	1
OG0011452	OG0011452	0	1	1	1	1
OG0011453	OG0011453	0	1	1	1	1
OG0011454	OG0011454	0	1	1	1	1
OG0011455	OG0011455	0	1	1	1	1
OG0011456	OG0011456	0	1	1	1	1
OG0011457	OG0011457	0	1	1	1	1
OG0011458	OG0011458	0	1	1	1	1
OG0011459	OG0011459	0	1	1	1	1
OG0011460	OG0011460	0	1	1	1	1
OG0011461	OG0011461	0	1	1	1	1
OG0011462	OG0011462	0	1	1	1	1
OG0011463	OG0011463	0	1	1	1	1
OG0011464	OG0011464	0	1	1	1	1
OG0011465	OG0011465	0	1	1	1	1
OG0011466	OG0011466	0	1	1	1	1
OG0011467	OG0011467	0	1	1	1	1
OG0011468	OG0011468	0	1	1	1	1
OG0011469	OG0011469	0	1	1	1	1
OG0011470	OG0011470	0	1	1	1	1
OG0011471	OG0011471	0	1	1	1	1
OG0011472	OG0011472	0	1	1	1	1
OG0011473	OG0011473	0	1	1	1	1
OG0011474	OG0011474	0	1	1	1	1
OG0011475	OG0011475	0	1	1	1	1
OG0011476	OG0011476	0	1	1	1	1
OG0011477	OG0011477	0	1	1	1	1
OG0011478	OG0011478	0	1	1	1	1
OG0011479	OG0011479	0	1	0	2	1
OG0011480	OG0011480	0	1	1	1	1
OG0011481	OG0011481	0	1	1	1	1
OG0011482	OG0011482	0	1	1	1	1
OG0011483	OG0011483	0	1	1	1	1
OG0011484	OG0011484	0	1	1	1	1
OG0011485	OG0011485	0	1	1	1	1
OG0011486	OG0011486	0	1	1	1	1
OG0011487	OG0011487	0	1	1	1	1
OG0011488	OG0011488	0	1	1	1	1
OG0011489	OG0011489	0	1	1	1	1
OG0011490	OG0011490	0	1	1	1	1
OG0011491	OG0011491	0	1	1	1	1
OG0011492	OG0011492	0	1	1	1	1
OG0011493	OG0011493	0	1	1	1	1
OG0011494	OG0011494	0	1	1	1	1
OG0011495	OG0011495	0	1	1	1	1
OG0011496	OG0011496	0	1	1	1	1
OG0011497	OG0011497	0	1	1	1	1
OG0011498	OG0011498	0	1	1	1	1
OG0011499	OG0011499	0	1	1	1	1
OG0011500	OG0011500	0	1	1	1	1
OG0011501	OG0011501	0	1	1	1	1
OG0011502	OG0011502	0	1	1	1	1
OG0011503	OG0011503	0	1	1	1	1
OG0011504	OG0011504	0	1	1	1	1
OG0011505	OG0011505	0	1	1	1	1
OG0011506	OG0011506	0	1	1	1	1
OG0011507	OG0011507	0	1	1	1	1
OG0011508	OG0011508	0	1	1	2	0
OG0011509	OG0011509	0	1	1	1	1
OG0011510	OG0011510	0	1	1	1	1
OG0011511	OG0011511	0	1	1	1	1
OG0011512	OG0011512	0	1	1	1	1
OG0011513	OG0011513	0	1	1	1	1
OG0011514	OG0011514	0	1	1	1	1
OG0011515	OG0011515	0	1	1	1	1
OG0011516	OG0011516	0	1	1	1	1
OG0011517	OG0011517	0	1	1	1	1
OG0011518	OG0011518	0	1	1	1	1
OG0011519	OG0011519	0	1	1	1	1
OG0011520	OG0011520	0	1	1	1	1
OG0011521	OG0011521	0	1	1	1	1
OG0011522	OG0011522	0	1	1	1	1
OG0011523	OG0011523	0	1	1	1	1
OG0011524	OG0011524	0	1	1	1	1
OG0011525	OG0011525	0	1	1	1	1
OG0011526	OG0011526	0	1	1	1	1
OG0011527	OG0011527	0	1	1	1	1
OG0011528	OG0011528	0	1	1	1	1
OG0011529	OG0011529	0	1	1	1	1
OG0011530	OG0011530	0	1	1	1	1
OG0011531	OG0011531	0	1	1	1	1
OG0011532	OG0011532	0	1	1	1	1
OG0011533	OG0011533	0	1	1	2	0
OG0011534	OG0011534	0	1	1	1	1
OG0011535	OG0011535	0	1	1	1	1
OG0011536	OG0011536	0	1	1	1	1
OG0011537	OG0011537	0	1	1	1	1
OG0011538	OG0011538	0	1	1	1	1
OG0011539	OG0011539	0	1	1	1	1
OG0011540	OG0011540	0	1	1	1	1
OG0011541	OG0011541	0	1	1	1	1
OG0011542	OG0011542	0	1	1	1	1
OG0011543	OG0011543	0	1	1	1	1
OG0011544	OG0011544	0	1	1	1	1
OG0011545	OG0011545	0	1	1	1	1
OG0011546	OG0011546	0	1	1	1	1
OG0011547	OG0011547	0	1	1	1	1
OG0011548	OG0011548	0	1	1	1	1
OG0011549	OG0011549	0	1	1	1	1
OG0011550	OG0011550	0	1	1	1	1
OG0011551	OG0011551	0	1	1	1	1
OG0011552	OG0011552	0	1	1	1	1
OG0011553	OG0011553	0	1	1	1	1
OG0011554	OG0011554	0	1	1	1	1
OG0011555	OG0011555	0	1	1	1	1
OG0011556	OG0011556	0	1	1	1	1
OG0011557	OG0011557	0	1	1	0	2
OG0011558	OG0011558	0	1	1	1	1
OG0011559	OG0011559	0	1	1	1	1
OG0011560	OG0011560	0	1	1	1	1
OG0011561	OG0011561	0	1	1	1	1
OG0011562	OG0011562	0	1	1	1	1
OG0011563	OG0011563	0	1	1	1	1
OG0011564	OG0011564	0	1	1	1	1
OG0011565	OG0011565	0	1	1	1	1
OG0011566	OG0011566	0	1	0	2	1
OG0011567	OG0011567	0	1	1	1	1
OG0011568	OG0011568	0	1	1	1	1
OG0011569	OG0011569	0	1	1	1	1
OG0011570	OG0011570	0	1	0	0	3
OG0011571	OG0011571	0	1	1	1	1
OG0011572	OG0011572	0	1	1	1	1
OG0011573	OG0011573	0	1	1	1	1
OG0011574	OG0011574	0	1	1	1	1
OG0011575	OG0011575	0	1	1	1	1
OG0011576	OG0011576	0	1	1	1	1
OG0011577	OG0011577	0	1	1	1	1
OG0011578	OG0011578	0	1	1	1	1
OG0011579	OG0011579	0	1	1	1	1
OG0011580	OG0011580	0	1	1	1	1
OG0011581	OG0011581	0	1	1	1	1
OG0011582	OG0011582	0	1	1	1	1
OG0011583	OG0011583	0	1	1	1	1
OG0011584	OG0011584	0	1	1	1	1
OG0011585	OG0011585	0	1	1	1	1
OG0011586	OG0011586	0	1	1	0	2
OG0011587	OG0011587	0	1	1	1	1
OG0011588	OG0011588	0	1	1	1	1
OG0011589	OG0011589	0	1	1	1	1
OG0011590	OG0011590	0	1	1	1	1
OG0011591	OG0011591	0	1	1	1	1
OG0011592	OG0011592	0	1	1	1	1
OG0011593	OG0011593	0	1	1	1	1
OG0011594	OG0011594	0	1	1	1	1
OG0011595	OG0011595	0	1	1	1	1
OG0011596	OG0011596	0	1	1	0	2
OG0011597	OG0011597	0	1	1	1	1
OG0011598	OG0011598	0	1	1	1	1
OG0011599	OG0011599	0	1	1	1	1
OG0011600	OG0011600	0	1	1	1	1
OG0011601	OG0011601	0	0	1	1	2
OG0011602	OG0011602	0	0	1	1	2
OG0011603	OG0011603	0	0	0	0	4
OG0011604	OG0011604	1	1	1	0	0
OG0011605	OG0011605	0	1	1	0	1
OG0011606	OG0011606	1	1	0	1	0
OG0011607	OG0011607	1	1	0	0	1
OG0011608	OG0011608	0	0	1	0	2
OG0011609	OG0011609	1	1	0	1	0
OG0011610	OG0011610	1	0	0	2	0
OG0011611	OG0011611	1	0	1	1	0
OG0011612	OG0011612	1	0	1	0	1
OG0011613	OG0011613	1	1	0	1	0
OG0011614	OG0011614	0	0	0	1	2
OG0011615	OG0011615	1	0	1	0	1
OG0011616	OG0011616	0	0	2	0	1
OG0011617	OG0011617	0	1	0	1	1
OG0011618	OG0011618	1	0	0	1	1
OG0011619	OG0011619	0	1	1	1	0
OG0011620	OG0011620	1	0	1	1	0
OG0011621	OG0011621	1	0	0	1	1
OG0011622	OG0011622	1	0	1	0	1
OG0011623	OG0011623	1	0	0	1	1
OG0011624	OG0011624	0	1	1	1	0
OG0011625	OG0011625	1	1	0	1	0
OG0011626	OG0011626	0	1	1	1	0
OG0011627	OG0011627	1	0	0	1	1
OG0011628	OG0011628	0	0	0	2	1
OG0011629	OG0011629	1	1	0	1	0
OG0011630	OG0011630	0	0	1	1	1
OG0011631	OG0011631	0	1	1	0	1
OG0011632	OG0011632	0	1	1	1	0
OG0011633	OG0011633	1	1	0	1	0
OG0011634	OG0011634	1	0	1	1	0
OG0011635	OG0011635	0	1	0	1	1
OG0011636	OG0011636	0	1	0	1	1
OG0011637	OG0011637	0	1	1	1	0
OG0011638	OG0011638	1	1	0	0	1
OG0011639	OG0011639	0	0	0	3	0
OG0011640	OG0011640	1	1	0	1	0
OG0011641	OG0011641	1	0	0	1	1
OG0011642	OG0011642	0	1	1	0	1
OG0011643	OG0011643	1	1	1	0	0
OG0011644	OG0011644	1	0	1	1	0
OG0011645	OG0011645	0	0	1	1	1
OG0011646	OG0011646	0	1	1	1	0
OG0011647	OG0011647	0	1	0	1	1
OG0011648	OG0011648	1	1	0	0	1
OG0011649	OG0011649	1	0	0	1	1
OG0011650	OG0011650	1	0	0	0	2
OG0011651	OG0011651	0	1	1	1	0
OG0011652	OG0011652	1	0	0	1	1
OG0011653	OG0011653	1	0	0	1	1
OG0011654	OG0011654	0	0	1	1	1
OG0011655	OG0011655	0	1	0	1	1
OG0011656	OG0011656	0	1	0	1	1
OG0011657	OG0011657	1	0	0	1	1
OG0011658	OG0011658	1	0	1	0	1
OG0011659	OG0011659	0	1	1	0	1
OG0011660	OG0011660	1	1	0	0	1
OG0011661	OG0011661	1	0	0	1	1
OG0011662	OG0011662	0	1	0	1	1
OG0011663	OG0011663	1	0	1	0	1
OG0011664	OG0011664	0	0	1	1	1
OG0011665	OG0011665	1	0	1	0	1
OG0011666	OG0011666	0	1	1	0	1
OG0011667	OG0011667	0	0	1	1	1
OG0011668	OG0011668	1	0	0	1	1
OG0011669	OG0011669	0	1	0	1	1
OG0011670	OG0011670	0	1	0	1	1
OG0011671	OG0011671	1	1	0	0	1
OG0011672	OG0011672	0	1	1	0	1
OG0011673	OG0011673	1	0	1	0	1
OG0011674	OG0011674	1	0	0	1	1
OG0011675	OG0011675	0	0	1	1	1
OG0011676	OG0011676	0	1	0	1	1
OG0011677	OG0011677	0	0	1	1	1
OG0011678	OG0011678	1	0	0	1	1
OG0011679	OG0011679	0	1	0	1	1
OG0011680	OG0011680	0	0	1	1	1
OG0011681	OG0011681	1	0	0	1	1
OG0011682	OG0011682	0	0	1	1	1
OG0011683	OG0011683	0	0	1	1	1
OG0011684	OG0011684	0	0	1	1	1
OG0011685	OG0011685	1	0	0	1	1
OG0011686	OG0011686	1	1	0	0	1
OG0011687	OG0011687	0	1	1	0	1
OG0011688	OG0011688	0	1	0	1	1
OG0011689	OG0011689	0	0	1	0	2
OG0011690	OG0011690	1	0	1	0	1
OG0011691	OG0011691	1	1	0	0	1
OG0011692	OG0011692	1	0	0	0	2
OG0011693	OG0011693	1	0	1	0	1
OG0011694	OG0011694	0	1	0	1	1
OG0011695	OG0011695	0	2	0	0	1
OG0011696	OG0011696	1	1	0	1	0
OG0011697	OG0011697	1	1	0	1	0
OG0011698	OG0011698	1	1	0	1	0
OG0011699	OG0011699	1	1	0	1	0
OG0011700	OG0011700	1	1	0	0	1
OG0011701	OG0011701	1	0	1	1	0
OG0011702	OG0011702	1	0	1	1	0
OG0011703	OG0011703	1	1	1	0	0
OG0011704	OG0011704	1	1	1	0	0
OG0011705	OG0011705	1	1	1	0	0
OG0011706	OG0011706	1	1	0	1	0
OG0011707	OG0011707	1	1	0	1	0
OG0011708	OG0011708	1	0	1	0	1
OG0011709	OG0011709	1	1	0	1	0
OG0011710	OG0011710	1	1	0	1	0
OG0011711	OG0011711	1	0	1	1	0
OG0011712	OG0011712	1	1	0	1	0
OG0011713	OG0011713	1	0	1	1	0
OG0011714	OG0011714	1	0	1	1	0
OG0011715	OG0011715	1	0	1	1	0
OG0011716	OG0011716	1	1	1	0	0
OG0011717	OG0011717	2	0	1	0	0
OG0011718	OG0011718	1	0	0	1	1
OG0011719	OG0011719	1	0	1	1	0
OG0011720	OG0011720	1	1	1	0	0
OG0011721	OG0011721	1	0	0	1	1
OG0011722	OG0011722	1	1	1	0	0
OG0011723	OG0011723	1	1	0	1	0
OG0011724	OG0011724	1	1	0	1	0
OG0011725	OG0011725	1	1	0	1	0
OG0011726	OG0011726	1	0	1	1	0
OG0011727	OG0011727	1	1	0	1	0
OG0011728	OG0011728	1	0	0	1	1
OG0011729	OG0011729	1	1	0	1	0
OG0011730	OG0011730	1	1	1	0	0
OG0011731	OG0011731	1	0	0	1	1
OG0011732	OG0011732	1	1	1	0	0
OG0011733	OG0011733	1	1	0	0	1
OG0011734	OG0011734	1	0	1	1	0
OG0011735	OG0011735	1	1	1	0	0
OG0011736	OG0011736	1	1	0	0	1
OG0011737	OG0011737	1	1	1	0	0
OG0011738	OG0011738	1	0	1	0	1
OG0011739	OG0011739	1	1	0	0	1
OG0011740	OG0011740	1	1	0	1	0
OG0011741	OG0011741	1	1	1	0	0
OG0011742	OG0011742	1	1	0	1	0
OG0011743	OG0011743	1	1	1	0	0
OG0011744	OG0011744	1	0	1	1	0
OG0011745	OG0011745	1	0	1	1	0
OG0011746	OG0011746	1	0	1	0	1
OG0011747	OG0011747	1	1	1	0	0
OG0011748	OG0011748	1	1	0	1	0
OG0011749	OG0011749	1	1	0	1	0
OG0011750	OG0011750	1	1	0	0	1
OG0011751	OG0011751	1	1	0	0	1
OG0011752	OG0011752	1	0	1	1	0
OG0011753	OG0011753	1	0	1	1	0
OG0011754	OG0011754	1	1	1	0	0
OG0011755	OG0011755	1	0	1	1	0
OG0011756	OG0011756	1	0	1	0	1
OG0011757	OG0011757	1	0	1	1	0
OG0011758	OG0011758	1	1	0	1	0
OG0011759	OG0011759	1	0	1	1	0
OG0011760	OG0011760	2	0	0	1	0
OG0011761	OG0011761	1	1	0	1	0
OG0011762	OG0011762	1	0	1	1	0
OG0011763	OG0011763	1	1	0	1	0
OG0011764	OG0011764	1	1	1	0	0
OG0011765	OG0011765	1	0	1	1	0
OG0011766	OG0011766	1	1	0	1	0
OG0011767	OG0011767	1	1	1	0	0
OG0011768	OG0011768	1	1	1	0	0
OG0011769	OG0011769	1	1	0	1	0
OG0011770	OG0011770	1	0	1	1	0
OG0011771	OG0011771	1	1	0	1	0
OG0011772	OG0011772	1	0	1	1	0
OG0011773	OG0011773	1	1	0	0	1
OG0011774	OG0011774	1	0	1	1	0
OG0011775	OG0011775	1	1	0	1	0
OG0011776	OG0011776	1	1	0	1	0
OG0011777	OG0011777	1	0	1	1	0
OG0011778	OG0011778	1	1	0	1	0
OG0011779	OG0011779	1	0	1	1	0
OG0011780	OG0011780	1	0	1	1	0
OG0011781	OG0011781	1	1	0	1	0
OG0011782	OG0011782	1	0	1	1	0
OG0011783	OG0011783	1	1	1	0	0
OG0011784	OG0011784	1	1	1	0	0
OG0011785	OG0011785	1	0	1	1	0
OG0011786	OG0011786	1	0	1	1	0
OG0011787	OG0011787	1	0	1	1	0
OG0011788	OG0011788	1	1	1	0	0
OG0011789	OG0011789	1	0	1	0	1
OG0011790	OG0011790	1	1	0	0	1
OG0011791	OG0011791	1	0	1	1	0
OG0011792	OG0011792	1	1	0	1	0
OG0011793	OG0011793	2	0	1	0	0
OG0011794	OG0011794	1	1	0	1	0
OG0011795	OG0011795	1	0	1	0	1
OG0011796	OG0011796	1	1	0	0	1
OG0011797	OG0011797	1	2	0	0	0
OG0011798	OG0011798	1	1	0	0	1
OG0011799	OG0011799	1	1	0	1	0
OG0011800	OG0011800	1	0	1	1	0
OG0011801	OG0011801	1	1	1	0	0
OG0011802	OG0011802	1	1	0	1	0
OG0011803	OG0011803	1	0	1	1	0
OG0011804	OG0011804	1	1	1	0	0
OG0011805	OG0011805	1	0	1	0	1
OG0011806	OG0011806	1	1	0	1	0
OG0011807	OG0011807	1	1	1	0	0
OG0011808	OG0011808	1	0	1	0	1
OG0011809	OG0011809	1	1	0	1	0
OG0011810	OG0011810	1	0	1	1	0
OG0011811	OG0011811	1	1	0	1	0
OG0011812	OG0011812	1	0	1	1	0
OG0011813	OG0011813	1	0	1	1	0
OG0011814	OG0011814	1	1	1	0	0
OG0011815	OG0011815	1	0	1	0	1
OG0011816	OG0011816	1	1	0	1	0
OG0011817	OG0011817	1	0	0	1	1
OG0011818	OG0011818	1	0	0	2	0
OG0011819	OG0011819	1	0	1	1	0
OG0011820	OG0011820	1	0	1	1	0
OG0011821	OG0011821	1	0	1	1	0
OG0011822	OG0011822	1	0	1	1	0
OG0011823	OG0011823	1	0	1	1	0
OG0011824	OG0011824	1	0	1	1	0
OG0011825	OG0011825	1	0	1	1	0
OG0011826	OG0011826	1	0	1	1	0
OG0011827	OG0011827	1	0	1	1	0
OG0011828	OG0011828	1	1	0	1	0
OG0011829	OG0011829	1	1	0	1	0
OG0011830	OG0011830	1	1	0	1	0
OG0011831	OG0011831	1	1	1	0	0
OG0011832	OG0011832	1	1	1	0	0
OG0011833	OG0011833	1	1	1	0	0
OG0011834	OG0011834	1	1	0	0	1
OG0011835	OG0011835	1	0	1	1	0
OG0011836	OG0011836	1	1	0	1	0
OG0011837	OG0011837	1	1	0	1	0
OG0011838	OG0011838	1	1	0	1	0
OG0011839	OG0011839	1	0	1	0	1
OG0011840	OG0011840	1	0	1	1	0
OG0011841	OG0011841	1	1	0	1	0
OG0011842	OG0011842	1	0	1	0	1
OG0011843	OG0011843	1	0	0	1	1
OG0011844	OG0011844	1	1	1	0	0
OG0011845	OG0011845	1	0	1	1	0
OG0011846	OG0011846	1	1	0	1	0
OG0011847	OG0011847	1	1	1	0	0
OG0011848	OG0011848	1	1	0	1	0
OG0011849	OG0011849	1	1	1	0	0
OG0011850	OG0011850	1	0	0	0	2
OG0011851	OG0011851	1	0	1	1	0
OG0011852	OG0011852	1	1	0	0	1
OG0011853	OG0011853	1	0	1	1	0
OG0011854	OG0011854	1	0	1	1	0
OG0011855	OG0011855	1	0	1	1	0
OG0011856	OG0011856	1	0	1	0	1
OG0011857	OG0011857	1	0	1	0	1
OG0011858	OG0011858	1	1	0	1	0
OG0011859	OG0011859	1	0	1	1	0
OG0011860	OG0011860	1	0	1	1	0
OG0011861	OG0011861	1	1	0	1	0
OG0011862	OG0011862	1	1	0	1	0
OG0011863	OG0011863	1	1	1	0	0
OG0011864	OG0011864	1	1	0	0	1
OG0011865	OG0011865	1	1	1	0	0
OG0011866	OG0011866	1	1	1	0	0
OG0011867	OG0011867	1	1	0	1	0
OG0011868	OG0011868	1	0	1	1	0
OG0011869	OG0011869	1	1	1	0	0
OG0011870	OG0011870	1	0	1	1	0
OG0011871	OG0011871	1	0	1	0	1
OG0011872	OG0011872	1	1	0	1	0
OG0011873	OG0011873	1	0	1	1	0
OG0011874	OG0011874	1	1	0	1	0
OG0011875	OG0011875	1	1	0	1	0
OG0011876	OG0011876	1	0	1	1	0
OG0011877	OG0011877	1	0	1	1	0
OG0011878	OG0011878	1	0	1	1	0
OG0011879	OG0011879	1	0	1	1	0
OG0011880	OG0011880	1	0	1	1	0
OG0011881	OG0011881	1	1	0	1	0
OG0011882	OG0011882	1	0	1	1	0
OG0011883	OG0011883	1	0	1	1	0
OG0011884	OG0011884	1	2	0	0	0
OG0011885	OG0011885	1	1	1	0	0
OG0011886	OG0011886	1	0	1	1	0
OG0011887	OG0011887	1	1	0	0	1
OG0011888	OG0011888	1	1	0	1	0
OG0011889	OG0011889	1	1	0	1	0
OG0011890	OG0011890	1	1	0	1	0
OG0011891	OG0011891	1	1	1	0	0
OG0011892	OG0011892	1	1	0	1	0
OG0011893	OG0011893	1	1	0	1	0
OG0011894	OG0011894	1	1	0	1	0
OG0011895	OG0011895	1	0	1	1	0
OG0011896	OG0011896	1	0	1	1	0
OG0011897	OG0011897	1	0	1	1	0
OG0011898	OG0011898	1	1	0	1	0
OG0011899	OG0011899	1	0	0	1	1
OG0011900	OG0011900	1	0	1	0	1
OG0011901	OG0011901	1	0	1	1	0
OG0011902	OG0011902	1	0	1	1	0
OG0011903	OG0011903	1	0	1	1	0
OG0011904	OG0011904	1	1	0	1	0
OG0011905	OG0011905	1	0	1	1	0
OG0011906	OG0011906	1	0	0	1	1
OG0011907	OG0011907	1	1	0	1	0
OG0011908	OG0011908	1	1	0	1	0
OG0011909	OG0011909	1	1	1	0	0
OG0011910	OG0011910	1	0	1	1	0
OG0011911	OG0011911	1	0	1	1	0
OG0011912	OG0011912	1	1	0	1	0
OG0011913	OG0011913	1	0	0	0	2
OG0011914	OG0011914	1	0	0	1	1
OG0011915	OG0011915	1	1	0	1	0
OG0011916	OG0011916	1	1	0	1	0
OG0011917	OG0011917	1	0	1	0	1
OG0011918	OG0011918	1	0	1	1	0
OG0011919	OG0011919	1	0	1	1	0
OG0011920	OG0011920	1	0	1	1	0
OG0011921	OG0011921	1	0	1	1	0
OG0011922	OG0011922	1	0	1	1	0
OG0011923	OG0011923	1	1	0	1	0
OG0011924	OG0011924	1	1	0	1	0
OG0011925	OG0011925	1	0	1	1	0
OG0011926	OG0011926	1	0	1	1	0
OG0011927	OG0011927	1	0	1	1	0
OG0011928	OG0011928	1	1	0	1	0
OG0011929	OG0011929	1	1	1	0	0
OG0011930	OG0011930	1	0	1	1	0
OG0011931	OG0011931	1	0	1	1	0
OG0011932	OG0011932	1	0	1	0	1
OG0011933	OG0011933	1	0	0	1	1
OG0011934	OG0011934	1	1	0	1	0
OG0011935	OG0011935	1	1	1	0	0
OG0011936	OG0011936	1	1	1	0	0
OG0011937	OG0011937	1	1	1	0	0
OG0011938	OG0011938	1	1	0	1	0
OG0011939	OG0011939	1	1	0	1	0
OG0011940	OG0011940	1	0	1	1	0
OG0011941	OG0011941	1	1	0	0	1
OG0011942	OG0011942	1	1	0	1	0
OG0011943	OG0011943	1	1	0	1	0
OG0011944	OG0011944	1	1	0	1	0
OG0011945	OG0011945	1	0	1	1	0
OG0011946	OG0011946	1	0	1	1	0
OG0011947	OG0011947	1	0	0	1	1
OG0011948	OG0011948	1	0	1	1	0
OG0011949	OG0011949	1	1	0	1	0
OG0011950	OG0011950	1	0	1	1	0
OG0011951	OG0011951	1	0	1	1	0
OG0011952	OG0011952	1	1	1	0	0
OG0011953	OG0011953	1	0	1	1	0
OG0011954	OG0011954	1	0	1	1	0
OG0011955	OG0011955	1	1	0	1	0
OG0011956	OG0011956	1	1	0	1	0
OG0011957	OG0011957	1	1	1	0	0
OG0011958	OG0011958	1	1	1	0	0
OG0011959	OG0011959	1	0	1	0	1
OG0011960	OG0011960	1	0	1	0	1
OG0011961	OG0011961	1	1	1	0	0
OG0011962	OG0011962	1	0	1	1	0
OG0011963	OG0011963	1	0	1	1	0
OG0011964	OG0011964	1	1	1	0	0
OG0011965	OG0011965	1	1	0	1	0
OG0011966	OG0011966	1	1	0	1	0
OG0011967	OG0011967	1	1	0	1	0
OG0011968	OG0011968	1	1	0	0	1
OG0011969	OG0011969	1	1	0	1	0
OG0011970	OG0011970	1	0	0	1	1
OG0011971	OG0011971	1	1	1	0	0
OG0011972	OG0011972	1	1	0	0	1
OG0011973	OG0011973	1	0	1	0	1
OG0011974	OG0011974	1	1	0	1	0
OG0011975	OG0011975	1	1	0	1	0
OG0011976	OG0011976	1	1	0	1	0
OG0011977	OG0011977	1	1	0	0	1
OG0011978	OG0011978	1	0	1	0	1
OG0011979	OG0011979	1	0	1	1	0
OG0011980	OG0011980	1	0	1	1	0
OG0011981	OG0011981	1	1	0	1	0
OG0011982	OG0011982	1	0	1	0	1
OG0011983	OG0011983	1	1	0	1	0
OG0011984	OG0011984	1	0	0	2	0
OG0011985	OG0011985	1	1	1	0	0
OG0011986	OG0011986	1	1	0	1	0
OG0011987	OG0011987	1	0	1	1	0
OG0011988	OG0011988	1	0	1	1	0
OG0011989	OG0011989	1	0	1	1	0
OG0011990	OG0011990	1	1	0	1	0
OG0011991	OG0011991	1	0	1	1	0
OG0011992	OG0011992	1	1	1	0	0
OG0011993	OG0011993	1	0	1	1	0
OG0011994	OG0011994	1	1	0	1	0
OG0011995	OG0011995	1	0	1	1	0
OG0011996	OG0011996	1	0	0	1	1
OG0011997	OG0011997	1	0	1	0	1
OG0011998	OG0011998	1	1	1	0	0
OG0011999	OG0011999	1	0	1	1	0
OG0012000	OG0012000	1	1	1	0	0
OG0012001	OG0012001	1	0	1	0	1
OG0012002	OG0012002	1	0	1	0	1
OG0012003	OG0012003	1	1	0	1	0
OG0012004	OG0012004	1	0	1	1	0
OG0012005	OG0012005	1	1	0	1	0
OG0012006	OG0012006	1	1	1	0	0
OG0012007	OG0012007	1	1	0	1	0
OG0012008	OG0012008	1	0	1	1	0
OG0012009	OG0012009	1	1	0	1	0
OG0012010	OG0012010	1	0	1	1	0
OG0012011	OG0012011	1	0	1	1	0
OG0012012	OG0012012	1	0	1	1	0
OG0012013	OG0012013	1	0	1	1	0
OG0012014	OG0012014	1	0	1	1	0
OG0012015	OG0012015	1	0	1	0	1
OG0012016	OG0012016	1	1	1	0	0
OG0012017	OG0012017	1	2	0	0	0
OG0012018	OG0012018	1	0	1	1	0
OG0012019	OG0012019	1	1	0	1	0
OG0012020	OG0012020	1	1	1	0	0
OG0012021	OG0012021	1	1	0	1	0
OG0012022	OG0012022	1	0	1	0	1
OG0012023	OG0012023	1	0	0	1	1
OG0012024	OG0012024	1	0	0	1	1
OG0012025	OG0012025	1	0	0	1	1
OG0012026	OG0012026	1	1	1	0	0
OG0012027	OG0012027	1	1	0	1	0
OG0012028	OG0012028	1	0	1	0	1
OG0012029	OG0012029	1	0	1	1	0
OG0012030	OG0012030	1	1	0	1	0
OG0012031	OG0012031	1	1	0	1	0
OG0012032	OG0012032	1	1	1	0	0
OG0012033	OG0012033	1	1	0	1	0
OG0012034	OG0012034	1	1	0	0	1
OG0012035	OG0012035	1	0	1	1	0
OG0012036	OG0012036	1	1	1	0	0
